word,count,cum_ratio
#,1,0.992863
#,1,0.992863
#,1,0.992864
#,1,0.992865
#,1,0.992865
#,1,0.992866
#,1,0.992867
#,1,0.992867
#,1,0.992868
#,1,0.992869
#,1,0.992870
#,1,0.992870
#,1,0.992871
#,1,0.992872
#,1,0.992872
#,1,0.992873
#,1,0.992874
#,1,0.992874
#,1,0.992875
#,1,0.992876
#,1,0.992877
#,1,0.992877
#,1,0.992878
#,1,0.992879
#,1,0.992879
#,1,0.992880
#,1,0.992881
#,1,0.992882
#,1,0.992882
#,1,0.992883
#,1,0.992884
#,1,0.992884
#,1,0.992885
#,1,0.992886
#,1,0.992886
#,1,0.992887
#,1,0.992888
#,1,0.992889
#,1,0.992889
#,1,0.992890
#,1,0.992891
#,1,0.992891
#,1,0.992892
#,1,0.992893
#,1,0.992893
#,1,0.992894
#,1,0.992895
#,1,0.992896
#,1,0.992896
#,1,0.992897
#,1,0.992898
#,1,0.992898
#,1,0.992899
#,1,0.992900
#,1,0.992900
#,1,0.992901
#,1,0.992902
#,1,0.992903
#,1,0.992903
#,1,0.992904
#,1,0.992905
#,1,0.992905
#,1,0.992906
#,1,0.992907
#,1,0.992908
#,1,0.992908
#,1,0.992909
#,1,0.992910
#,1,0.992910
#,1,0.992911
#,1,0.992912
#,1,0.992912
#,1,0.992913
#,1,0.992914
#,1,0.992915
#,1,0.992915
#,1,0.992916
#,1,0.992917
#,1,0.992917
#,1,0.992918
#,1,0.992919
#,1,0.992919
#,1,0.992920
#,1,0.992921
#,1,0.992922
#,1,0.992922
#,1,0.992923
#,1,0.992924
#,1,0.992924
#,1,0.992925
#,1,0.992926
#,1,0.992926
#,1,0.992927
#,1,0.992928
#,1,0.992929
#,1,0.992929
#,1,0.992930
#,1,0.992931
#,1,0.992931
#,1,0.992932
#,1,0.992933
#,1,0.992934
#,1,0.992934
#,1,0.992935
#,1,0.992936
#,1,0.992936
#,1,0.992937
#,1,0.992938
#,1,0.992938
#,1,0.992939
#,1,0.992940
#,1,0.992941
#,1,0.992941
#,1,0.992942
#,1,0.992943
#,1,0.992943
#,1,0.992944
#,1,0.992945
#,1,0.992945
#,1,0.992946
#,1,0.992947
#,1,0.992948
#,1,0.992948
#,1,0.992949
#,1,0.992950
#,1,0.992950
#,1,0.992951
#,1,0.992952
#,1,0.992953
#,1,0.992953
#,1,0.992954
#,1,0.992955
#,1,0.992955
#,1,0.992956
#,1,0.992957
#,1,0.992957
#,1,0.992958
#,1,0.992959
#,1,0.992960
#,1,0.992960
#,1,0.992961
#,1,0.992962
#,1,0.992962
#,1,0.992963
#,1,0.992964
#,1,0.992964
#,1,0.992965
#,1,0.992966
#,1,0.992967
#,1,0.992967
#,1,0.992968
#,1,0.992969
#,1,0.992969
#,1,0.992970
#,1,0.992971
#,1,0.992971
#,1,0.992972
#,1,0.992973
#,1,0.992974
#,1,0.992974
#,1,0.992975
#,1,0.992976
#,1,0.992976
#,1,0.992977
#,1,0.992978
#,1,0.992979
#,1,0.992979
#,1,0.992980
#,1,0.992981
#,1,0.992981
#,1,0.992982
#,1,0.992983
#,1,0.992983
#,1,0.992984
#,1,0.992985
#,1,0.992986
#,1,0.992986
#,1,0.992987
#,1,0.992988
#,1,0.992988
#,1,0.992989
#,1,0.992990
#,1,0.992990
#,1,0.992991
#,1,0.992992
#,1,0.992993
#,1,0.992993
#,1,0.992994
#,1,0.992995
#,1,0.992995
#,1,0.992996
#,1,0.992997
#,1,0.992997
#,1,0.992998
#,1,0.992999
#,1,0.993000
#,1,0.993000
#,1,0.993001
#,1,0.993002
#,1,0.993002
#,1,0.993003
#,1,0.993004
#,1,0.993005
#,1,0.993005
#,1,0.993006
#,1,0.993007
#,1,0.993007
#,1,0.993008
#,1,0.993009
#,1,0.993009
#,1,0.993010
#,1,0.993011
#,1,0.993012
#,1,0.993012
#,1,0.993013
#,1,0.993014
#,1,0.993014
#,1,0.993015
#,1,0.993016
#,1,0.993016
#,1,0.993017
#,1,0.993018
#,1,0.993019
#,1,0.993019
#,1,0.993020
#,1,0.993021
#,1,0.993021
#,1,0.993022
#,1,0.993023
#,1,0.993023
#,1,0.993024
#,1,0.993025
#,1,0.993026
#,1,0.993026
#,1,0.993027
#,1,0.993028
#,1,0.993028
#,1,0.993029
#,1,0.993030
#,1,0.993031
#,1,0.993031
#,1,0.993032
#,1,0.993033
#,1,0.993033
#,1,0.993034
#,1,0.993035
#,1,0.993035
#,1,0.993036
#,1,0.993037
#,1,0.993038
#,1,0.993038
#,1,0.993039
#,1,0.993040
#,1,0.993040
#,1,0.993041
#,1,0.993042
#,1,0.993042
#,1,0.993043
#,1,0.993044
#,1,0.993045
#,1,0.993045
#,1,0.993046
#,1,0.993047
#,1,0.993047
#,1,0.993048
#,1,0.993049
#,1,0.993049
#,1,0.993050
#,1,0.993051
#,1,0.993052
#,1,0.993052
#,1,0.993053
#,1,0.993054
#,1,0.993054
#,1,0.993055
#,1,0.993056
#,1,0.993057
#,1,0.993057
#,1,0.993058
#,1,0.993059
#,1,0.993059
#,1,0.993060
#,1,0.993061
#,1,0.993061
#,1,0.993062
#,1,0.993063
#,1,0.993064
#,1,0.993064
#,1,0.993065
#,1,0.993066
#,1,0.993066
#,1,0.993067
#,1,0.993068
#,1,0.993068
#,1,0.993069
#,1,0.993070
#,1,0.993071
#,1,0.993071
#,1,0.993072
#,1,0.993073
#,1,0.993073
#,1,0.993074
#,1,0.993075
#,1,0.993076
#,1,0.993076
#,1,0.993077
#,1,0.993078
#,1,0.993078
#,1,0.993079
#,1,0.993080
#,1,0.993080
#,1,0.993081
#,1,0.993082
#,1,0.993083
#,1,0.993083
#,1,0.993084
#,1,0.993085
#,1,0.993085
#,1,0.993086
#,1,0.993087
#,1,0.993087
#,1,0.993088
#,1,0.993089
#,1,0.993090
#,1,0.993090
#,1,0.993091
#,1,0.993092
#,1,0.993092
#,1,0.993093
#,1,0.993094
#,1,0.993094
#,1,0.993095
#,1,0.993096
#,1,0.993097
#,1,0.993097
#,1,0.993098
#,1,0.993099
#,1,0.993099
#,1,0.993100
#,1,0.993101
#,1,0.993102
#,1,0.993102
#,1,0.993103
#,1,0.993104
#,1,0.993104
#,1,0.993105
#,1,0.993106
#,1,0.993106
#,1,0.993107
#,1,0.993108
#,1,0.993109
#,1,0.993109
#,1,0.993110
#,1,0.993111
#,1,0.993111
#,1,0.993112
#,1,0.993113
#,1,0.993113
#,1,0.993114
#,1,0.993115
#,1,0.993116
#,1,0.993116
#,1,0.993117
#,1,0.993118
#,1,0.993118
#,1,0.993119
#,1,0.993120
#,1,0.993120
#,1,0.993121
#,1,0.993122
#,1,0.993123
#,1,0.993123
#,1,0.993124
#,1,0.993125
#,1,0.993125
#,1,0.993126
#,1,0.993127
#,1,0.993128
#,1,0.993128
#,1,0.993129
#,1,0.993130
#,1,0.993130
#,1,0.993131
#,1,0.993132
#,1,0.993132
#,1,0.993133
#,1,0.993134
#,1,0.993135
#,1,0.993135
#,1,0.993136
#,1,0.993137
#,1,0.993137
#,1,0.993138
#,1,0.993139
#,1,0.993139
#,1,0.993140
#,1,0.993141
#,1,0.993142
#,1,0.993142
#,1,0.993143
#,1,0.993144
#,1,0.993144
#,1,0.993145
#,1,0.993146
#,1,0.993146
#,1,0.993147
#,1,0.993148
#,1,0.993149
#,1,0.993149
#,1,0.993150
#,1,0.993151
#,1,0.993151
#,1,0.993152
#,1,0.993153
#,1,0.993154
#,1,0.993154
#,1,0.993155
#,1,0.993156
#,1,0.993156
#,1,0.993157
#,1,0.993158
#,1,0.993158
#,1,0.993159
#,1,0.993160
#,1,0.993161
#,1,0.993161
#,1,0.993162
#,1,0.993163
#,1,0.993163
#,1,0.993164
#,1,0.993165
#,1,0.993165
#,1,0.993166
#,1,0.993167
#,1,0.993168
#,1,0.993168
#,1,0.993169
#,1,0.993170
#,1,0.993170
#,1,0.993171
#,1,0.993172
#,1,0.993172
#,1,0.993173
#,1,0.993174
#,1,0.993175
#,1,0.993175
#,1,0.993176
#,1,0.993177
#,1,0.993177
#,1,0.993178
#,1,0.993179
#,1,0.993180
#,1,0.993180
#,1,0.993181
#,1,0.993182
#,1,0.993182
#,1,0.993183
#,1,0.993184
#,1,0.993184
#,1,0.993185
#,1,0.993186
#,1,0.993187
#,1,0.993187
#,1,0.993188
#,1,0.993189
#,1,0.993189
#,1,0.993190
#,1,0.993191
#,1,0.993191
#,1,0.993192
#,1,0.993193
#,1,0.993194
#,1,0.993194
#,1,0.993195
#,1,0.993196
#,1,0.993196
#,1,0.993197
#,1,0.993198
#,1,0.993199
#,1,0.993199
#,1,0.993200
#,1,0.993201
#,1,0.993201
#,1,0.993202
#,1,0.993203
#,1,0.993203
#,1,0.993204
#,1,0.993205
#,1,0.993206
#,1,0.993206
#,1,0.993207
#,1,0.993208
#,1,0.993208
#,1,0.993209
#,1,0.993210
#,1,0.993210
#,1,0.993211
#,1,0.993212
#,1,0.993213
#,1,0.993213
#,1,0.993214
#,1,0.993215
#,1,0.993215
#,1,0.993216
#,1,0.993217
#,1,0.993217
#,1,0.993218
#,1,0.993219
#,1,0.993220
#,1,0.993220
#,1,0.993221
#,1,0.993222
#,1,0.993222
#,1,0.993223
#,1,0.993224
#,1,0.993225
#,1,0.993225
#,1,0.993226
#,1,0.993227
#,1,0.993227
#,1,0.993228
#,1,0.993229
#,1,0.993229
#,1,0.993230
#,1,0.993231
#,1,0.993232
#,1,0.993232
#,1,0.993233
#,1,0.993234
#,1,0.993234
#,1,0.993235
#,1,0.993236
#,1,0.993236
#,1,0.993237
#,1,0.993238
#,1,0.993239
#,1,0.993239
#,1,0.993240
#,1,0.993241
#,1,0.993241
#,1,0.993242
#,1,0.993243
#,1,0.993243
#,1,0.993244
#,1,0.993245
#,1,0.993246
#,1,0.993246
#,1,0.993247
#,1,0.993248
#,1,0.993248
#,1,0.993249
#,1,0.993250
#,1,0.993251
#,1,0.993251
#,1,0.993252
#,1,0.993253
#,1,0.993253
#,1,0.993254
#,1,0.993255
#,1,0.993255
#,1,0.993256
#,1,0.993257
#,1,0.993258
#,1,0.993258
#,1,0.993259
#,1,0.993260
#,1,0.993260
#,1,0.993261
#,1,0.993262
#,1,0.993262
#,1,0.993263
#,1,0.993264
#,1,0.993265
#,1,0.993265
#,1,0.993266
#,1,0.993267
#,1,0.993267
#,1,0.993268
#,1,0.993269
#,1,0.993269
#,1,0.993270
#,1,0.993271
#,1,0.993272
#,1,0.993272
#,1,0.993273
#,1,0.993274
#,1,0.993274
#,1,0.993275
#,1,0.993276
#,1,0.993277
#,1,0.993277
#,1,0.993278
#,1,0.993279
#,1,0.993279
#,1,0.993280
#,1,0.993281
#,1,0.993281
#,1,0.993282
#,1,0.993283
#,1,0.993284
#,1,0.993284
#,1,0.993285
#,1,0.993286
#,1,0.993286
#,1,0.993287
#,1,0.993288
#,1,0.993288
#,1,0.993289
#,1,0.993290
#,1,0.993291
#,1,0.993291
#,1,0.993292
#,1,0.993293
#,1,0.993293
#,1,0.993294
#,1,0.993295
#,1,0.993295
#,1,0.993296
#,1,0.993297
#,1,0.993298
#,1,0.993298
#,1,0.993299
#,1,0.993300
#,1,0.993300
#,1,0.993301
#,1,0.993302
#,1,0.993303
#,1,0.993303
#,1,0.993304
#,1,0.993305
#,1,0.993305
#,1,0.993306
#,1,0.993307
#,1,0.993307
#,1,0.993308
#,1,0.993309
#,1,0.993310
#,1,0.993310
#,1,0.993311
#,1,0.993312
#,1,0.993312
#,1,0.993313
#,1,0.993314
#,1,0.993314
#,1,0.993315
#,1,0.993316
#,1,0.993317
#,1,0.993317
#,1,0.993318
#,1,0.993319
#,1,0.993319
#,1,0.993320
#,1,0.993321
#,1,0.993322
#,1,0.993322
#,1,0.993323
#,1,0.993324
#,1,0.993324
#,1,0.993325
#,1,0.993326
#,1,0.993326
#,1,0.993327
#,1,0.993328
#,1,0.993329
#,1,0.993329
#,1,0.993330
#,1,0.993331
#,1,0.993331
#,1,0.993332
#,1,0.993333
#,1,0.993333
#,1,0.993334
#,1,0.993335
#,1,0.993336
#,1,0.993336
#,1,0.993337
#,1,0.993338
#,1,0.993338
#,1,0.993339
#,1,0.993340
#,1,0.993340
#,1,0.993341
#,1,0.993342
#,1,0.993343
#,1,0.993343
#,1,0.993344
#,1,0.993345
#,1,0.993345
#,1,0.993346
#,1,0.993347
#,1,0.993348
#,1,0.993348
#,1,0.993349
#,1,0.993350
#,1,0.993350
#,1,0.993351
#,1,0.993352
#,1,0.993352
#,1,0.993353
#,1,0.993354
#,1,0.993355
#,1,0.993355
#,1,0.993356
#,1,0.993357
#,1,0.993357
#,1,0.993358
#,1,0.993359
#,1,0.993359
#,1,0.993360
#,1,0.993361
#,1,0.993362
#,1,0.993362
#,1,0.993363
#,1,0.993364
#,1,0.993364
#,1,0.993365
#,1,0.993366
#,1,0.993366
#,1,0.993367
#,1,0.993368
#,1,0.993369
#,1,0.993369
#,1,0.993370
#,1,0.993371
#,1,0.993371
#,1,0.993372
#,1,0.993373
#,1,0.993374
#,1,0.993374
#,1,0.993375
#,1,0.993376
#,1,0.993376
#,1,0.993377
#,1,0.993378
#,1,0.993378
#,1,0.993379
#,1,0.993380
#,1,0.993381
#,1,0.993381
#,1,0.993382
#,1,0.993383
#,1,0.993383
#,1,0.993384
#,1,0.993385
#,1,0.993385
#,1,0.993386
#,1,0.993387
#,1,0.993388
#,1,0.993388
#,1,0.993389
#,1,0.993390
#,1,0.993390
#,1,0.993391
#,1,0.993392
#,1,0.993392
#,1,0.993393
#,1,0.993394
#,1,0.993395
#,1,0.993395
#,1,0.993396
#,1,0.993397
#,1,0.993397
#,1,0.993398
#,1,0.993399
#,1,0.993400
#,1,0.993400
#,1,0.993401
#,1,0.993402
#,1,0.993402
#,1,0.993403
#,1,0.993404
#,1,0.993404
#,1,0.993405
#,1,0.993406
#,1,0.993407
#,1,0.993407
#,1,0.993408
#,1,0.993409
#,1,0.993409
#,1,0.993410
#,1,0.993411
#,1,0.993411
#,1,0.993412
#,1,0.993413
#,1,0.993414
#,1,0.993414
#,1,0.993415
#,1,0.993416
#,1,0.993416
#,1,0.993417
#,1,0.993418
#,1,0.993418
#,1,0.993419
#,1,0.993420
#,1,0.993421
#,1,0.993421
#,1,0.993422
#,1,0.993423
#,1,0.993423
#,1,0.993424
#,1,0.993425
#,1,0.993426
#,1,0.993426
#,1,0.993427
#,1,0.993428
#,1,0.993428
#,1,0.993429
#,1,0.993430
#,1,0.993430
#,1,0.993431
#,1,0.993432
#,1,0.993433
#,1,0.993433
#,1,0.993434
#,1,0.993435
#,1,0.993435
#,1,0.993436
#,1,0.993437
#,1,0.993437
#,1,0.993438
#,1,0.993439
#,1,0.993440
#,1,0.993440
#,1,0.993441
#,1,0.993442
#,1,0.993442
#,1,0.993443
#,1,0.993444
#,1,0.993445
#,1,0.993445
#,1,0.993446
#,1,0.993447
#,1,0.993447
#,1,0.993448
#,1,0.993449
#,1,0.993449
#,1,0.993450
#,1,0.993451
#,1,0.993452
#,1,0.993452
#,1,0.993453
#,1,0.993454
#,1,0.993454
#,1,0.993455
#,1,0.993456
#,1,0.993456
#,1,0.993457
#,1,0.993458
#,1,0.993459
#,1,0.993459
#,1,0.993460
#,1,0.993461
#,1,0.993461
#,1,0.993462
#,1,0.993463
#,1,0.993463
#,1,0.993464
#,1,0.993465
#,1,0.993466
#,1,0.993466
#,1,0.993467
#,1,0.993468
#,1,0.993468
#,1,0.993469
#,1,0.993470
#,1,0.993471
#,1,0.993471
#,1,0.993472
#,1,0.993473
#,1,0.993473
#,1,0.993474
#,1,0.993475
#,1,0.993475
#,1,0.993476
#,1,0.993477
#,1,0.993478
#,1,0.993478
#,1,0.993479
#,1,0.993480
#,1,0.993480
#,1,0.993481
#,1,0.993482
#,1,0.993482
#,1,0.993483
#,1,0.993484
#,1,0.993485
#,1,0.993485
#,1,0.993486
#,1,0.993487
#,1,0.993487
#,1,0.993488
#,1,0.993489
#,1,0.993489
#,1,0.993490
#,1,0.993491
#,1,0.993492
#,1,0.993492
#,1,0.993493
#,1,0.993494
#,1,0.993494
#,1,0.993495
#,1,0.993496
#,1,0.993497
#,1,0.993497
#,1,0.993498
#,1,0.993499
#,1,0.993499
#,1,0.993500
#,1,0.993501
#,1,0.993501
#,1,0.993502
#,1,0.993503
#,1,0.993504
#,1,0.993504
#,1,0.993505
#,1,0.993506
#,1,0.993506
#,1,0.993507
#,1,0.993508
#,1,0.993508
#,1,0.993509
#,1,0.993510
#,1,0.993511
#,1,0.993511
#,1,0.993512
#,1,0.993513
#,1,0.993513
#,1,0.993514
#,1,0.993515
#,1,0.993515
#,1,0.993516
#,1,0.993517
#,1,0.993518
#,1,0.993518
#,1,0.993519
#,1,0.993520
#,1,0.993520
#,1,0.993521
#,1,0.993522
#,1,0.993523
#,1,0.993523
#,1,0.993524
#,1,0.993525
#,1,0.993525
#,1,0.993526
#,1,0.993527
#,1,0.993527
#,1,0.993528
#,1,0.993529
#,1,0.993530
#,1,0.993530
#,1,0.993531
#,1,0.993532
#,1,0.993532
#,1,0.993533
#,1,0.993534
#,1,0.993534
#,1,0.993535
#,1,0.993536
#,1,0.993537
#,1,0.993537
#,1,0.993538
#,1,0.993539
#,1,0.993539
#,1,0.993540
#,1,0.993541
#,1,0.993541
#,1,0.993542
#,1,0.993543
#,1,0.993544
#,1,0.993544
#,1,0.993545
#,1,0.993546
#,1,0.993546
#,1,0.993547
#,1,0.993548
#,1,0.993549
#,1,0.993549
#,1,0.993550
#,1,0.993551
#,1,0.993551
#,1,0.993552
#,1,0.993553
#,1,0.993553
#,1,0.993554
#,1,0.993555
#,1,0.993556
#,1,0.993556
#,1,0.993557
#,1,0.993558
#,1,0.993558
#,1,0.993559
#,1,0.993560
#,1,0.993560
#,1,0.993561
#,1,0.993562
#,1,0.993563
#,1,0.993563
#,1,0.993564
#,1,0.993565
#,1,0.993565
#,1,0.993566
#,1,0.993567
#,1,0.993568
#,1,0.993568
#,1,0.993569
#,1,0.993570
#,1,0.993570
#,1,0.993571
#,1,0.993572
#,1,0.993572
#,1,0.993573
#,1,0.993574
#,1,0.993575
#,1,0.993575
#,1,0.993576
#,1,0.993577
#,1,0.993577
#,1,0.993578
#,1,0.993579
#,1,0.993579
#,1,0.993580
#,1,0.993581
#,1,0.993582
#,1,0.993582
#,1,0.993583
#,1,0.993584
#,1,0.993584
#,1,0.993585
#,1,0.993586
#,1,0.993586
#,1,0.993587
#,1,0.993588
#,1,0.993589
#,1,0.993589
#,1,0.993590
#,1,0.993591
#,1,0.993591
#,1,0.993592
#,1,0.993593
#,1,0.993594
#,1,0.993594
#,1,0.993595
#,1,0.993596
#,1,0.993596
#,1,0.993597
#,1,0.993598
#,1,0.993598
#,1,0.993599
#,1,0.993600
#,1,0.993601
#,1,0.993601
#,1,0.993602
#,1,0.993603
#,1,0.993603
#,1,0.993604
#,1,0.993605
#,1,0.993605
#,1,0.993606
#,1,0.993607
#,1,0.993608
#,1,0.993608
#,1,0.993609
#,1,0.993610
#,1,0.993610
#,1,0.993611
#,1,0.993612
#,1,0.993612
#,1,0.993613
#,1,0.993614
#,1,0.993615
#,1,0.993615
#,1,0.993616
#,1,0.993617
#,1,0.993617
#,1,0.993618
#,1,0.993619
#,1,0.993620
#,1,0.993620
#,1,0.993621
#,1,0.993622
#,1,0.993622
#,1,0.993623
#,1,0.993624
#,1,0.993624
#,1,0.993625
#,1,0.993626
#,1,0.993627
#,1,0.993627
#,1,0.993628
#,1,0.993629
#,1,0.993629
#,1,0.993630
#,1,0.993631
#,1,0.993631
#,1,0.993632
#,1,0.993633
#,1,0.993634
#,1,0.993634
#,1,0.993635
#,1,0.993636
#,1,0.993636
#,1,0.993637
#,1,0.993638
#,1,0.993638
#,1,0.993639
#,1,0.993640
#,1,0.993641
#,1,0.993641
#,1,0.993642
#,1,0.993643
#,1,0.993643
#,1,0.993644
#,1,0.993645
#,1,0.993646
#,1,0.993646
#,1,0.993647
#,1,0.993648
#,1,0.993648
#,1,0.993649
#,1,0.993650
#,1,0.993650
#,1,0.993651
#,1,0.993652
#,1,0.993653
#,1,0.993653
#,1,0.993654
#,1,0.993655
#,1,0.993655
#,1,0.993656
#,1,0.993657
#,1,0.993657
#,1,0.993658
#,1,0.993659
#,1,0.993660
#,1,0.993660
#,1,0.993661
#,1,0.993662
#,1,0.993662
#,1,0.993663
#,1,0.993664
#,1,0.993664
#,1,0.993665
#,1,0.993666
#,1,0.993667
#,1,0.993667
#,1,0.993668
#,1,0.993669
#,1,0.993669
#,1,0.993670
#,1,0.993671
#,1,0.993672
#,1,0.993672
#,1,0.993673
#,1,0.993674
#,1,0.993674
#,1,0.993675
#,1,0.993676
#,1,0.993676
#,1,0.993677
#,1,0.993678
#,1,0.993679
#,1,0.993679
#,1,0.993680
#,1,0.993681
#,1,0.993681
#,1,0.993682
#,1,0.993683
#,1,0.993683
#,1,0.993684
#,1,0.993685
#,1,0.993686
#,1,0.993686
#,1,0.993687
#,1,0.993688
#,1,0.993688
#,1,0.993689
#,1,0.993690
#,1,0.993690
#,1,0.993691
#,1,0.993692
#,1,0.993693
#,1,0.993693
#,1,0.993694
#,1,0.993695
#,1,0.993695
#,1,0.993696
#,1,0.993697
#,1,0.993698
#,1,0.993698
#,1,0.993699
#,1,0.993700
#,1,0.993700
#,1,0.993701
#,1,0.993702
#,1,0.993702
#,1,0.993703
#,1,0.993704
#,1,0.993705
#,1,0.993705
#,1,0.993706
#,1,0.993707
#,1,0.993707
#,1,0.993708
#,1,0.993709
#,1,0.993709
#,1,0.993710
#,1,0.993711
#,1,0.993712
#,1,0.993712
#,1,0.993713
#,1,0.993714
#,1,0.993714
#,1,0.993715
#,1,0.993716
#,1,0.993717
#,1,0.993717
#,1,0.993718
#,1,0.993719
#,1,0.993719
#,1,0.993720
#,1,0.993721
#,1,0.993721
#,1,0.993722
#,1,0.993723
#,1,0.993724
#,1,0.993724
#,1,0.993725
#,1,0.993726
#,1,0.993726
#,1,0.993727
#,1,0.993728
#,1,0.993728
#,1,0.993729
#,1,0.993730
#,1,0.993731
#,1,0.993731
#,1,0.993732
#,1,0.993733
#,1,0.993733
#,1,0.993734
#,1,0.993735
#,1,0.993735
#,1,0.993736
#,1,0.993737
#,1,0.993738
#,1,0.993738
#,1,0.993739
#,1,0.993740
#,1,0.993740
#,1,0.993741
#,1,0.993742
#,1,0.993743
#,1,0.993743
#,1,0.993744
#,1,0.993745
#,1,0.993745
#,1,0.993746
#,1,0.993747
#,1,0.993747
#,1,0.993748
#,1,0.993749
#,1,0.993750
#,1,0.993750
#,1,0.993751
#,1,0.993752
#,1,0.993752
#,1,0.993753
#,1,0.993754
#,1,0.993754
#,1,0.993755
#,1,0.993756
#,1,0.993757
#,1,0.993757
#,1,0.993758
#,1,0.993759
#,1,0.993759
#,1,0.993760
#,1,0.993761
#,1,0.993761
#,1,0.993762
#,1,0.993763
#,1,0.993764
#,1,0.993764
#,1,0.993765
#,1,0.993766
#,1,0.993766
#,1,0.993767
#,1,0.993768
#,1,0.993769
#,1,0.993769
#,1,0.993770
#,1,0.993771
#,1,0.993771
#,1,0.993772
#,1,0.993773
#,1,0.993773
#,1,0.993774
#,1,0.993775
#,1,0.993776
#,1,0.993776
#,1,0.993777
#,1,0.993778
#,1,0.993778
#,1,0.993779
#,1,0.993780
#,1,0.993780
#,1,0.993781
#,1,0.993782
#,1,0.993783
#,1,0.993783
#,1,0.993784
#,1,0.993785
#,1,0.993785
#,1,0.993786
#,1,0.993787
#,1,0.993787
#,1,0.993788
#,1,0.993789
#,1,0.993790
#,1,0.993790
#,1,0.993791
#,1,0.993792
#,1,0.993792
#,1,0.993793
#,1,0.993794
#,1,0.993795
#,1,0.993795
#,1,0.993796
#,1,0.993797
#,1,0.993797
#,1,0.993798
#,1,0.993799
#,1,0.993799
#,1,0.993800
#,1,0.993801
#,1,0.993802
#,1,0.993802
#,1,0.993803
#,1,0.993804
#,1,0.993804
#,1,0.993805
#,1,0.993806
#,1,0.993806
#,1,0.993807
#,1,0.993808
#,1,0.993809
#,1,0.993809
#,1,0.993810
#,1,0.993811
#,1,0.993811
#,1,0.993812
#,1,0.993813
#,1,0.993813
#,1,0.993814
#,1,0.993815
#,1,0.993816
#,1,0.993816
#,1,0.993817
#,1,0.993818
#,1,0.993818
#,1,0.993819
#,1,0.993820
#,1,0.993821
#,1,0.993821
#,1,0.993822
#,1,0.993823
#,1,0.993823
#,1,0.993824
#,1,0.993825
#,1,0.993825
#,1,0.993826
#,1,0.993827
#,1,0.993828
#,1,0.993828
#,1,0.993829
#,1,0.993830
#,1,0.993830
#,1,0.993831
#,1,0.993832
#,1,0.993832
#,1,0.993833
#,1,0.993834
#,1,0.993835
#,1,0.993835
#,1,0.993836
#,1,0.993837
#,1,0.993837
#,1,0.993838
#,1,0.993839
#,1,0.993840
#,1,0.993840
#,1,0.993841
#,1,0.993842
#,1,0.993842
#,1,0.993843
#,1,0.993844
#,1,0.993844
#,1,0.993845
#,1,0.993846
#,1,0.993847
#,1,0.993847
#,1,0.993848
#,1,0.993849
#,1,0.993849
#,1,0.993850
#,1,0.993851
#,1,0.993851
#,1,0.993852
#,1,0.993853
#,1,0.993854
#,1,0.993854
#,1,0.993855
#,1,0.993856
#,1,0.993856
#,1,0.993857
#,1,0.993858
#,1,0.993858
#,1,0.993859
#,1,0.993860
#,1,0.993861
#,1,0.993861
#,1,0.993862
#,1,0.993863
#,1,0.993863
#,1,0.993864
#,1,0.993865
#,1,0.993866
#,1,0.993866
#,1,0.993867
#,1,0.993868
#,1,0.993868
#,1,0.993869
#,1,0.993870
#,1,0.993870
#,1,0.993871
#,1,0.993872
#,1,0.993873
#,1,0.993873
#,1,0.993874
#,1,0.993875
#,1,0.993875
#,1,0.993876
#,1,0.993877
#,1,0.993877
#,1,0.993878
#,1,0.993879
#,1,0.993880
#,1,0.993880
#,1,0.993881
#,1,0.993882
#,1,0.993882
#,1,0.993883
#,1,0.993884
#,1,0.993884
#,1,0.993885
#,1,0.993886
#,1,0.993887
#,1,0.993887
#,1,0.993888
#,1,0.993889
#,1,0.993889
#,1,0.993890
#,1,0.993891
#,1,0.993892
#,1,0.993892
#,1,0.993893
#,1,0.993894
#,1,0.993894
#,1,0.993895
#,1,0.993896
#,1,0.993896
#,1,0.993897
#,1,0.993898
#,1,0.993899
#,1,0.993899
#,1,0.993900
#,1,0.993901
#,1,0.993901
#,1,0.993902
#,1,0.993903
#,1,0.993903
#,1,0.993904
#,1,0.993905
#,1,0.993906
#,1,0.993906
#,1,0.993907
#,1,0.993908
#,1,0.993908
#,1,0.993909
#,1,0.993910
#,1,0.993910
#,1,0.993911
#,1,0.993912
#,1,0.993913
#,1,0.993913
#,1,0.993914
#,1,0.993915
#,1,0.993915
#,1,0.993916
#,1,0.993917
#,1,0.993918
#,1,0.993918
#,1,0.993919
#,1,0.993920
#,1,0.993920
#,1,0.993921
#,1,0.993922
#,1,0.993922
#,1,0.993923
#,1,0.993924
#,1,0.993925
#,1,0.993925
#,1,0.993926
#,1,0.993927
#,1,0.993927
#,1,0.993928
#,1,0.993929
#,1,0.993929
#,1,0.993930
#,1,0.993931
#,1,0.993932
#,1,0.993932
#,1,0.993933
#,1,0.993934
#,1,0.993934
#,1,0.993935
#,1,0.993936
#,1,0.993936
#,1,0.993937
#,1,0.993938
#,1,0.993939
#,1,0.993939
#,1,0.993940
#,1,0.993941
#,1,0.993941
#,1,0.993942
#,1,0.993943
#,1,0.993944
#,1,0.993944
#,1,0.993945
#,1,0.993946
#,1,0.993946
#,1,0.993947
#,1,0.993948
#,1,0.993948
#,1,0.993949
#,1,0.993950
#,1,0.993951
#,1,0.993951
#,1,0.993952
#,1,0.993953
#,1,0.993953
#,1,0.993954
